STATION,NAME,DATE,PRCP,SNOW
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/16/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/17/22,0.23,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/18/22,0.18,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/19/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/20/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/21/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/22/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/23/22,0.07,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/24/22,0.1,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/25/22,0.05,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/26/22,0.47,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/27/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/28/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/29/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/30/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/31/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/1/22,0.04,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/2/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/3/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/4/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/5/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/6/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/7/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/8/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/9/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/10/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/11/22,0.38,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/12/22,0.07,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/13/22,0.1,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/14/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/15/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/16/22,0.79,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/17/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/18/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/19/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/20/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/21/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/22/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/23/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/24/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/25/22,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/26/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/27/22,0.64,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/28/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/29/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/30/22,0.66,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/1/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/2/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/3/22,0.16,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/4/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/5/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/6/22,0.09,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/7/22,0.85,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/8/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/9/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/10/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/11/22,0.04,0.9
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/12/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/13/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/14/22,0,0.1
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/15/22,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/16/22,1.28,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/17/22,0.15,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/18/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/19/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/20/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/21/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/22/22,0.14,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/23/22,0.66,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/24/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/25/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/26/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/27/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/28/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/29/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/30/22,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/31/22,0.35,0
